,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
544,1997202295264444537700000000,,,3,1,1168010100108130015,124.23,491.52,207.9,9.32,21,04000,59.75,177.97,2878,19971023,20190824,0,1,B00100000000SNUWK,,,,1168010100108130015023241,15170,11680,"POLYGON ((202297.9400000004 444461.7550000008, 202299.7050000001 444458.0669999998, 202300.1119999997 444458.1300000008, 202302.2359999996 444452.9110000003, 202300.4239999996 444452.1300000008, 202301.5650000004 444449.1610000003, 202292.5180000002 444445.5979999993, 202287.8150000004 444457.5050000008, 202297.9400000004 444461.7550000008))"
545,2003202585714441718600000000,,,7,2,1168010100106490002,296.35,2577.9,495.8,22.36,21,04000,59.77,374.58,22007,20030419,20210123,0,0,B001000000012V9EY,,,,1168010100106490002026827,15195,11680,"POLYGON ((202591.1880000001 444182.6850000005, 202597.2189999996 444167.0600000005, 202583.0619999999 444161.6850000005, 202580.8119999999 444160.841, 202573.7659999998 444177.7489999998, 202576.875 444178.8110000007, 202577.1560000004 444177.4670000002, 202583.0630000001 444179.6860000007, 202591.1880000001 444182.6850000005))"
546,1992202230494445879200000000,,,4,1,1168010100108100003,104.3,476.72,209.9,12.5,21,04000,49.69,182.05,7381,19920509,20170127,0,0,B00100000000SNU1O,,,,1168010100108100003022858,14660,11680,"POLYGON ((202238.0039999997 444587.5690000001, 202225.0970000001 444582.6329999994, 202223.1119999997 444588.3200000003, 202235.7230000002 444593.1950000003, 202238.0039999997 444587.5690000001))"
547,2002202869364443029200000000,,,5,1,1168010100106370034,104.03,522.59,177.0,11.75,21,03000,58.77,218.62,6996,20020415,20190824,0,1,B00100000000SMIDN,,,,1168010100106370034023539,14934,11680,"POLYGON ((202876.4570000004 444297.4010000005, 202873.1449999996 444296.7449999992, 202863.051 444299.3379999995, 202863.5039999997 444307.182, 202871.9419999998 444310.2760000005, 202876.4570000004 444297.4010000005))"
548,1993202730564448052200000000,,,2,1,1168010100106110003,149.67,424.39,376.0,7.9,11,03000,39.81,73.66,20986,19930622,20210527,0,0,B00100000000SPDAI,,,,1168010100106110003022132,15259,11680,"POLYGON ((202739.4330000002 444808.8129999992, 202730.2139999997 444795.4069999997, 202727.0580000002 444797.2190000005, 202727.5420000004 444797.9690000005, 202721.7139999997 444802.0319999997, 202730.7450000001 444814.8129999992, 202739.4330000002 444808.8129999992))"
549,2002202600694445579700000000,,,2,2,1168010100106230017,142.85,636.6,287.2,11.29,21,01000,49.74,96.94,21257,20020919,20170316,0,0,B00100000000SPP4O,,,,1168010100106230017028021,15275,11680,"POLYGON ((202598.4589999998 444567.8760000002, 202610.7089999998 444559.5, 202609.4900000002 444557.5629999992, 202609.2400000002 444557.6569999997, 202603.0060000001 444548.0010000002, 202590.8190000001 444556.375, 202596.3650000002 444565.0319999997, 202596.5369999995 444564.8129999992, 202598.4589999998 444567.8760000002))"
550,1978202500114445514700000000,대한예수교 장로회 서울중앙교회,A동,2,1,1168010100106220008,0.0,492.8,885.8,0.0,21,06000,0.0,51.77,10476,19781102,20200425,0,0,B00100000000SLHQY,,,,1168010100106220008022962,15624,11680,"POLYGON ((202509.8959999997 444550.5649999995, 202503.7400000002 444542.2530000005, 202490.3020000001 444552.3149999995, 202496.568 444560.7210000008, 202509.8959999997 444550.5649999995))"
551,1990202817074445738500000000,,,2,1,1168010100106250004,196.58,564.83,534.2,9.0,21,03000,36.8,57.68,6358,19901229,20210703,0,1,B00100000000SMIU5,,,,1168010100106250004022888,14623,11680,"POLYGON ((202820.0549999997 444566.8729999997, 202814.1799999997 444564.9979999997, 202813.9610000001 444565.341, 202812.3360000001 444564.8100000005, 202807.5080000004 444577.216, 202822.0080000004 444582.7469999995, 202823.3210000005 444579.9039999992, 202824.3049999997 444579.8100000005, 202824.9460000005 444579.341, 202825.0389999999 444578.216, 202824.3360000001 444577.216, 202826.0240000002 444572.591, 202824.852 444570.466, 202819.6179999998 444568.3100000005, 202820.0549999997 444566.8729999997))"
552,1997202479694444011000000000,,,2,2,1168010100106210027,140.0,618.44,280.1,6.4,21,01000,49.98,99.64,19635,19971231,20170315,0,0,B00100000000SOZJD,,,,1168010100106210027028046,15263,11680,"POLYGON ((202482.534 444410.9700000007, 202483.7060000002 444407.7520000003, 202484.3470000001 444408.0639999993, 202488.7369999997 444396.0329999998, 202476.4400000004 444391.1889999993, 202473.2520000003 444398.6270000003, 202473.5650000004 444399.1270000003, 202471.8300000001 444403.1889999993, 202472.1270000003 444403.2520000003, 202470.8619999997 444406.5639999993, 202482.534 444410.9700000007))"
553,0000202334954442335500000000,,,0,0,1168010100108160007,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SNIYA,,,,,14700,11680,"POLYGON ((202340.2800000003 444229.2210000008, 202333.8119999999 444226.8460000008, 202329.6550000003 444237.8770000003, 202336.0460000001 444240.3149999995, 202340.2800000003 444229.2210000008))"
554,1989202910104443454900000000,,,3,1,1168010100106450013,94.61,291.49,168.0,9.75,11,01000,56.32,123.92,10103,19890612,20200425,0,0,B00100000000SPQI4,,,,1168010100106450013023455,15318,11680,"POLYGON ((202914.4579999996 444342.5260000005, 202904.8959999997 444339.4629999995, 202902.1150000002 444346.807, 202915.3959999997 444351.682, 202917.9900000002 444344.3690000009, 202914.3490000004 444343.0879999995, 202914.4579999996 444342.5260000005))"
555,2002202861684445276300000000,역삼동 다세대주택,역삼동 다세대주택,5,1,1168010100106290018,142.92,760.67,238.3,14.75,21,02000,59.97,241.1,10963,20021004,20200425,0,0,B00100000000SQZMI,,,,1168010100106290018000001,15326,11680,"POLYGON ((202870.0080000004 444523.8090000004, 202857.648 444519.4649999999, 202853.4610000001 444531.4969999995, 202865.5710000005 444535.8399999999, 202870.0080000004 444523.8090000004))"
556,0000203041714445553000000000,,,0,0,1168010100106410002,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SMV1O,,,,,15333,11680,"POLYGON ((203046.9780000001 444547.4309999999, 203042.9309999999 444545.9619999994, 203042.5870000003 444546.9309999999, 203040.0719999997 444546.0559999999, 203034.2910000002 444561.7119999994, 203043.0729999999 444565.1180000007, 203049.0099999998 444549.4309999999, 203046.6809999999 444548.5559999999, 203046.9780000001 444547.4309999999))"
557,2003202510994445392700000000,역삼동 다가구주택,,2,1,1168010100106220027,191.7,601.49,390.9,7.5,21,01000,49.04,92.38,19725,20030617,20170223,0,0,B00100000000SQXC6,,,,1168010100106220027022989,15667,11680,"POLYGON ((202520.2549999999 444542.4710000008, 202515.3799999999 444535.8780000005, 202514.8490000004 444536.1899999995, 202511.6770000001 444532.0030000005, 202510.0829999996 444533.034, 202508.3490000004 444530.7530000005, 202505.7549999999 444532.5649999995, 202505.2390000001 444531.8149999995, 202501.7549999999 444534.4710000008, 202511.5990000004 444548.6899999995, 202520.2549999999 444542.4710000008))"
558,1990202657894446958600000000,,,1,0,1168010100106240001,133.26,133.26,0.0,0.0,11,03000,0.0,0.0,2757,19901213,20170217,0,0,B00100000000SPEIR,,,,1168010100106240001000001,15352,11680,"POLYGON ((202666.6809999999 444700.8440000005, 202661.3530000001 444692.9690000005, 202659.8219999997 444693.9379999992, 202658.4000000004 444691.8129999992, 202659.3370000003 444691.0940000005, 202655.8839999996 444686.0010000002, 202649.1500000004 444690.5329999998, 202659.7589999996 444705.5020000003, 202666.6809999999 444700.8440000005))"
559,2001202476494444812500000000,,,2,1,1168010100106220018,190.88,503.84,382.5,7.55,21,01000,49.9,91.1,17466,20010523,20170621,0,0,B00100000000SQXE8,,,,1168010100106220018026517,15376,11680,"POLYGON ((202475.4890000001 444490.8460000008, 202476.3320000004 444488.909, 202477.7539999997 444489.5960000008, 202479.8640000001 444488.3149999995, 202480.3169999998 444487.0649999995, 202481.0199999996 444487.5030000005, 202482.2539999997 444484.3149999995, 202484.0039999997 444485.0649999995, 202487.0820000004 444478.4399999995, 202484.6449999996 444477.284, 202484.8480000002 444476.7210000008, 202481.0039999997 444475.1280000005, 202480.7699999996 444475.7530000005, 202478.7539999997 444474.8460000008, 202478.9890000001 444474.3149999995, 202475.2379999999 444472.7210000008, 202475.0199999996 444473.3149999995, 202472.2699999996 444472.1280000005, 202471.0669999998 444475.409, 202470.4730000002 444475.2530000005, 202468.0350000001 444480.8460000008, 202468.5199999996 444481.034, 202467.2070000004 444484.659, 202469.9419999998 444485.6280000005, 202469.5350000001 444486.6899999995, 202472.6600000001 444488.034, 202472.0199999996 444489.4399999995, 202475.4890000001 444490.8460000008))"
560,1984202447164446627000000000,,,2,1,1168010100106150046,166.42,296.36,0.0,0.0,11,03000,0.0,0.0,12239,19840816,20170522,0,0,B00100000000SO02V,,,,1168010100106150046022615,14782,11680,"POLYGON ((202456.398 444665.6919999998, 202449.4749999996 444654.8169999998, 202448.1940000001 444655.5979999993, 202446.6469999999 444653.2550000008, 202437.9280000003 444659.2860000003, 202446.5700000003 444672.6919999998, 202456.398 444665.6919999998))"
561,2002202526954442276900000000,,,6,1,1168010100106350009,330.7,1940.88,552.2,16.25,21,02000,59.89,259.68,11097,20020222,20170207,0,0,B00100000000SRARY,,,,1168010100106350009023670,14718,11680,"POLYGON ((202531.2810000004 444240.0930000003, 202532.7810000004 444237.1870000008, 202533.75 444237.4680000003, 202538.6409999998 444224.9370000008, 202537.7810000004 444224.4989999998, 202538.8439999996 444221.25, 202538.2029999997 444220.9059999995, 202538.0630000001 444221.2180000003, 202530.75 444218.5620000008, 202530.4060000004 444219.2180000003, 202521.0159999998 444215.375, 202514.3590000002 444232.6870000008, 202523.8909999998 444236.4059999995, 202523.75 444237.2809999995, 202530.5939999996 444240.0309999995, 202531.2810000004 444240.0930000003))"
562,1990202898464445344200000000,,,2,1,1168010100106290011,204.29,493.63,518.6,7.85,11,01000,39.39,65.33,12106,19901218,20200425,0,0,B00100000000SPI0D,,,,1168010100106290011023005,15410,11680,"POLYGON ((202906.4139999999 444543.5270000007, 202909.852 444531.6199999992, 202895.1490000002 444526.1209999993, 202894.4299999997 444527.9020000007, 202890.0860000001 444526.3080000002, 202886.4610000001 444536.0280000009, 202892.6799999997 444538.6209999993, 202892.352 444539.4639999997, 202898.0389999999 444541.5889999997, 202898.477 444540.7139999997, 202906.4139999999 444543.5270000007))"
563,1984202979624445845600000000,,,2,1,1168010100106290007,121.82,315.61,0.0,0.0,11,03000,0.0,0.0,20122,19841123,20170125,0,0,B00100000000SLVSF,,,,1168010100106290007022860,15704,11680,"POLYGON ((202980.1809999999 444578.1510000005, 202973.8219999997 444575.9940000009, 202970.1030000001 444586.4020000007, 202986.8849999998 444592.557, 202989.4009999996 444586.182, 202986.8689999999 444584.8699999992, 202987.4009999996 444582.6510000005, 202979.8679999998 444579.5260000005, 202980.1809999999 444578.1510000005))"
564,1987202943494446474700000000,이베이코리아어린이집,,2,1,1168010100106270008,176.84,313.12,638.6,7.5,11,11000,27.69,42.48,100185287,19871209,20170718,0,0,B00100000000SPG3E,,,,1168010100106270008022672,15758,11680,"POLYGON ((202948.1509999996 444641.2770000007, 202938.9939999999 444637.9649999999, 202933.9479999999 444650.5590000004, 202942.4160000002 444653.8090000004, 202941.9939999999 444654.7780000009, 202948.5259999996 444656.9969999995, 202952.432 444646.1199999992, 202950.5410000002 444645.1199999992, 202950.8700000001 444643.8080000002, 202947.8689999999 444642.3080000002, 202948.1509999996 444641.2770000007))"
565,1990202383634441834500000000,,,5,1,1168010100108170011,145.33,751.71,242.4,0.0,21,04000,59.95,236.26,5165,19900802,20170704,0,0,B00100000000REQBK,,,,1168010100108170011023756,15455,11680,"POLYGON ((202391.1699999999 444180.5020000003, 202382.2949999999 444177.5010000002, 202378.1699999999 444179.3139999993, 202375.8890000004 444186.0639999993, 202387.7640000004 444189.9700000007, 202391.1699999999 444180.5020000003))"
566,1988202922504446843000000000,,,2,1,1168010100106080033,82.09,247.02,0.0,0.0,11,03000,0.0,0.0,16345,19880530,20170307,0,0,B00100000000SMK3F,,,,1168010100106080033022560,15144,11680,"POLYGON ((202930.9639999997 444686.1530000009, 202926.9019999998 444680.3399999999, 202925.074 444681.6209999993, 202922.2609999999 444676.6530000009, 202914.4330000002 444681.4340000004, 202921.5269999998 444691.9959999993, 202930.9639999997 444686.1530000009))"
567,1997202759684444363700000000,동강엠텍,,2,1,1168010100106320015,214.86,409.96,574.9,9.7,21,03000,37.37,61.96,5767,19970521,20170209,0,0,B00100000000SS01Y,,,,1168010100106320015023280,15147,11680,"POLYGON ((202759.7079999996 444429.8729999997, 202759.1459999997 444424.216, 202756.318 444424.2479999997, 202750.6299999999 444438.966, 202768.0839999998 444445.7789999992, 202770.3490000004 444439.466, 202762.5520000001 444436.4350000005, 202763.8490000004 444433.1850000005, 202759.4740000004 444431.2479999997, 202759.693 444430.1219999995, 202759.7079999996 444429.8729999997))"
568,1990202647684446780600000000,,,2,0,1168010100106240002,139.55,172.04,355.7,7.2,11,03000,39.23,48.37,16819,19901213,20191023,0,0,B00100000000SPWD5,,,,1168010100106240002000001,15837,11680,"POLYGON ((202654.602 444681.3440000005, 202648.852 444671.9069999997, 202647.8669999996 444672.5329999998, 202646.7580000004 444670.7200000007, 202640.7889999999 444674.5329999998, 202647.6179999998 444685.6889999993, 202654.602 444681.3440000005))"
569,1991202819884444572600000000,,,2,1,1168010100106310021,122.4,322.11,314.5,7.92,11,01000,38.92,73.97,6810,19910226,20170224,0,0,B00100000000SPNL4,,,,1168010100106310021000001,15838,11680,"POLYGON ((202822.7560000001 444463.9649999999, 202823.0999999996 444462.2780000009, 202826.9749999996 444463.0280000009, 202827.7249999996 444458.2780000009, 202824.4749999996 444457.6840000004, 202825.1469999999 444452.8719999995, 202820.7410000004 444451.9340000004, 202820.8190000001 444451.0280000009, 202814.3969999999 444449.8090000004, 202813.1469999999 444455.6530000009, 202815.0999999996 444456.2780000009, 202814.1780000003 444462.3399999999, 202822.7560000001 444463.9649999999))"
570,1984202919604446053900000000,,,2,1,1168010100106270006,151.04,292.16,0.0,0.0,11,01000,0.0,0.0,14645,19841031,20200425,0,0,B00100000000SPSPD,,,,1168010100106270006022794,15439,11680,"POLYGON ((202924.6509999996 444614.8090000004, 202930.3219999997 444599.0270000007, 202924.0089999996 444596.6520000007, 202922.4000000004 444600.9959999993, 202913.4000000004 444597.7149999999, 202907.7120000003 444608.5899999999, 202924.6509999996 444614.8090000004))"
571,1983202837054446974600000000,,,2,1,1168010100106080000,158.22,320.9,455.4,0.0,11,03000,34.74,58.7,16879,19830608,20200208,0,0,B00100000000SPSK8,,,,1168010100106080000022500,14898,11680,"POLYGON ((202849.8540000003 444697.966, 202846.1660000002 444692.0600000005, 202841.7450000001 444694.8420000002, 202840.5729999999 444693.0610000007, 202838.2439999999 444689.5610000007, 202837.8540000003 444690.1549999993, 202836.8849999998 444688.5920000002, 202833.9939999999 444690.5920000002, 202833.0410000002 444689.0299999993, 202827.0729999999 444692.6549999993, 202827.9009999996 444694.3739999998, 202826.0099999998 444695.5610000007, 202833.932 444706.7489999998, 202835.6189999999 444707.0610000007, 202840.4479999999 444703.9670000002, 202849.8540000003 444697.966))"
572,2005202735384446992800000000,,,2,2,1168010100106120008,190.72,864.36,381.9,7.95,21,01000,49.94,99.88,17574,20050712,20170125,0,0,B0010000000BN7AC5,,,,1168010100106120008028029,15754,11680,"POLYGON ((202735.1969999997 444699.0930000003, 202735.5089999996 444698.3430000003, 202740.4929999998 444700.1870000008, 202741.4929999998 444697.9370000008, 202742.3370000003 444698.25, 202743.6809999999 444694.9059999995, 202739.6500000004 444693.1870000008, 202740.8219999997 444689.8430000003, 202740.6179999998 444689.1559999995, 202733.7750000004 444686.4370000008, 202727.1809999999 444702.6559999995, 202733.4009999996 444711.7809999995, 202743.2450000001 444705.0930000003, 202741.3219999997 444702.0620000008, 202735.1969999997 444699.0930000003))"
573,2003202402864444982400000000,리＆신,리＆신,2,2,1168010100106180018,232.31,1035.95,466.5,11.9,21,03000,49.8,93.4,15107,20030826,20201006,0,0,B00100000000SNHV6,,,,1168010100106180018027014,15792,11680,"POLYGON ((202414.0820000004 444500.4409999996, 202411.676 444497.0350000001, 202411.0350000001 444497.4719999991, 202407.8619999997 444493.0659999996, 202408.3940000003 444492.5969999991, 202404.2529999996 444486.6909999996, 202402.784 444487.0350000001, 202401.7529999996 444487.5040000007, 202401.034 444488.5040000007, 202391.5659999996 444495.0969999991, 202401.6600000001 444510.0659999996, 202413.8169999998 444501.6909999996, 202413.4730000002 444501.1290000007, 202414.0820000004 444500.4409999996))"
574,1989202458484441614700000000,,,6,1,1168010100108180011,178.99,1178.04,391.0,18.65,21,04000,45.78,228.35,8305,19890826,20210525,0,0,B001000000012UDD1,,,,1168010100108180011023788,15200,11680,"POLYGON ((202466.9040000001 444156.7809999995, 202462.8890000004 444155.1559999995, 202462.1390000004 444155.5620000008, 202459.4819999998 444154.5, 202459.6699999999 444153.9680000003, 202459.7170000002 444153.75, 202459.7010000004 444153.5930000003, 202459.6540000001 444153.4680000003, 202459.5760000004 444153.2180000003, 202459.4199999999 444153.0930000003, 202455.9510000004 444151.9059999995, 202450.1390000004 444165.9690000005, 202461.1710000001 444170.8739999998, 202466.9040000001 444156.7809999995))"
575,0000202619274444766700000000,,,0,0,1168010100106350000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SRZRO,,,,1168010100106350000023170,15495,11680,"POLYGON ((202624.7860000003 444471.8739999998, 202620.1770000001 444469.4059999995, 202613.7549999999 444481.3760000002, 202618.4270000001 444483.9680000003, 202624.7860000003 444471.8739999998))"
576,1983202529504445805100000000,,,2,1,1168010100106220001,125.5,352.74,277.9,0.0,11,11000,45.16,86.83,16369,19830324,20200424,0,0,B00100000000SP41Z,,,,1168010100106220001022871,14915,11680,"POLYGON ((202537.9900000002 444581.159, 202531.3650000002 444571.8770000003, 202525.7869999995 444575.7210000008, 202526.3660000004 444576.6899999995, 202521.0690000001 444580.659, 202527.1780000003 444588.9710000008, 202537.9900000002 444581.159))"
577,2003202880954448869900000000,역삼동근생빌딩,역삼동근생빌딩,6,1,1168010100106060010,197.51,1222.35,332.4,16.7,21,04000,59.42,293.68,23026,20030424,20170319,0,0,B00100000000SME06,,,,1168010100106060010021852,19487,11680,"POLYGON ((202890.8269999996 444884.2170000002, 202875.4979999997 444878.0620000008, 202871.2949999999 444889.0309999995, 202872.4359999998 444889.4059999995, 202872.0140000004 444890.3430000003, 202886.4989999998 444895.8420000002, 202890.8269999996 444884.2170000002))"
578,1990202397954441897800000000,,,4,1,1168010100108170012,137.18,617.06,235.9,13.5,21,04000,58.15,196.06,2998,19900915,20190710,0,0,B00100000000REQ7G,,,,1168010100108170012023744,19540,11680,"POLYGON ((202398.5449999999 444185.8139999993, 202393.7949999999 444183.9389999993, 202390.8569999998 444191.3450000007, 202398.6239999998 444194.1579999998, 202402.3739999998 444195.5639999993, 202404.9510000004 444188.3129999992, 202398.5449999999 444185.8139999993))"
579,2002202285064443362200000000,점프밀라노,,10,5,1168010100108150000,1222.38,18477.57,2131.0,46.05,42,07000,57.36,440.12,15389,20020911,20190809,0,0,B00100000000SNZA3,,,,1168010100108150009028043,18616,11680,"POLYGON ((202290.6100000003 444362.5669999998, 202290.8590000002 444361.9729999993, 202292.25 444362.5050000008, 202296.2189999996 444351.9110000003, 202295.3590000002 444351.6919999998, 202302.3909999998 444332.7530000005, 202301.9220000003 444332.5969999991, 202302.5310000004 444331.1280000005, 202305.8600000003 444332.4100000001, 202308.2659999998 444326.1600000001, 202273.8899999997 444312.9419999998, 202271.5630000001 444319.0050000008, 202273.25 444319.7550000008, 202272.6880000001 444321.3479999993, 202271.9529999997 444321.0979999993, 202265.2659999998 444339.0050000008, 202265.9220000003 444339.1919999998, 202265.1090000002 444341.5360000003, 202266.8279999997 444342.8169999998, 202266.4689999996 444343.3800000008, 202274.1409999998 444349.2860000003, 202281.8279999997 444354.5669999998, 202282.1880000001 444353.9110000003, 202283.5310000004 444354.7550000008, 202283.7340000002 444354.8169999998, 202282.2029999997 444358.6610000003, 202283.3130000001 444358.9729999993, 202283.0630000001 444359.5669999998, 202285.3130000001 444360.4110000003, 202285.0779999997 444360.9729999993, 202288.4060000004 444362.2860000003, 202288.5310000004 444361.8479999993, 202290.6100000003 444362.5669999998))"
580,2003203063614444627400000000,충암빌딩,,7,2,1168010100106410016,287.33,2168.36,480.1,21.22,21,14000,59.85,300.02,10215,20031023,20170204,0,0,B00100000000SLY5U,,,,1168010100106410016027090,19262,11680,"POLYGON ((203075.6169999996 444461.1180000007, 203055.6169999996 444453.8359999992, 203051.6799999997 444464.3990000002, 203071.5080000004 444471.6490000002, 203075.6169999996 444461.1180000007))"
581,1982202521594444380800000000,,,2,1,1168010100106210034,116.17,220.63,0.0,0.0,11,01000,0.0,0.0,23971,19820324,20170704,0,0,B00100000000SP476,,,,1168010100106210034023281,19191,11680,"POLYGON ((202528.2369999997 444435.3139999993, 202516.2999999998 444430.5020000003, 202512.7690000003 444440.0950000007, 202527.2070000004 444445.4700000007, 202530.3789999997 444437.0319999997, 202527.9869999997 444435.9079999998, 202528.2369999997 444435.3139999993))"
582,1996202887084448731700000000,,,3,1,1168010100106060011,154.72,591.72,259.8,10.2,21,01000,59.55,171.32,17938,19961228,20170316,0,0,B00100000000SR5QS,,,,1168010100106060011021903,18976,11680,"POLYGON ((202896.5439999998 444871.9049999993, 202880.5130000003 444865.8420000002, 202877.4819999998 444873.4360000007, 202881.6380000003 444875.1239999998, 202881.4040000001 444876.1549999993, 202893.3109999998 444880.6229999997, 202896.5439999998 444871.9049999993))"
583,2003202389284446192800000000,,,2,2,1168010100106160006,239.24,908.38,485.6,10.6,21,11000,49.27,92.55,2683,20031230,20201020,0,0,B00100000000SNG8H,,,,1168010100106160006027210,19586,11680,"POLYGON ((202390.0829999996 444631.0360000003, 202390.5049999999 444630.0669999998, 202391.4110000003 444630.3800000008, 202398.2549999999 444611.2860000003, 202387.6610000003 444607.2860000003, 202380.4579999996 444626.5360000003, 202381.2860000003 444626.7860000003, 202381.0360000003 444627.6300000008, 202390.0829999996 444631.0360000003))"
584,2002202586454447470800000000,,,2,1,1168010100106140018,175.14,513.17,357.3,8.49,21,01000,49.02,95.84,11683,20020917,20200320,0,0,B00100000000SR3ZZ,,,,1168010100106140018028030,19295,11680,"POLYGON ((202587.0089999996 444753.0960000008, 202591.4929999998 444750.0649999995, 202591.9620000003 444750.6899999995, 202596.6500000004 444747.1899999995, 202596.0559999999 444746.3149999995, 202597.1500000004 444745.5960000008, 202592.4309999999 444738.3460000008, 202591.6179999998 444738.909, 202590.7429999998 444737.7530000005, 202585.9929999998 444740.9399999995, 202585.54 444740.3770000003, 202582.9000000004 444742.1899999995, 202575.9939999999 444746.909, 202576.5559999999 444747.7530000005, 202575.915 444748.0960000008, 202580.0089999996 444754.159, 202582.1189999999 444757.3149999995, 202582.9000000004 444756.784, 202586.6500000004 444754.159, 202587.3219999997 444753.6899999995, 202587.0089999996 444753.0960000008))"
585,1994202961934444129900000000,,,3,1,1168010100106430001,140.61,508.95,253.5,13.0,21,04000,55.47,148.44,13579,19941207,20201119,0,0,B00100000000SPI5I,,,,1168010100106430001023332,18706,11680,"POLYGON ((202965.3660000004 444408.6809999999, 202956.0839999998 444405.0869999994, 202953.023 444413.3690000009, 202961.96 444416.8690000009, 202961.1789999995 444418.7750000004, 202967.8200000003 444421.4619999994, 202970.0700000003 444414.8690000009, 202965.898 444409.2750000004, 202965.21 444409.1809999999, 202965.3660000004 444408.6809999999))"
586,1998202788724446750500000000,레드브라운,,2,1,1168010100106260012,187.98,580.0,376.8,7.5,21,01000,49.89,98.73,3380,19980114,20200908,0,1,B00100000000SPJVA,,,,1168010100106260012028031,18708,11680,"POLYGON ((202800.3540000003 444673.6549999993, 202794.2280000001 444664.6860000007, 202777.04 444676.4670000002, 202783.3540000003 444685.4049999993, 202800.3540000003 444673.6549999993))"
587,0000203070944445180200000000,,,0,0,1168010100106410007,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,18713,11680,"POLYGON ((203071.54 444515.2430000007, 203070.8530000001 444514.9609999992, 203068.8219999997 444520.2109999992, 203071.1179999998 444521.0240000002, 203073.04 444515.8359999992, 203071.54 444515.2430000007))"
588,1983202891184448428900000000,,,2,1,1168010100106090009,171.53,498.71,345.1,0.0,11,03000,49.7,89.39,24121,19831031,20171111,0,0,B00100000000SMEEK,,,,1168010100106090009022022,18928,11680,"POLYGON ((202881.716 444846.6549999993, 202881.6849999996 444847.1229999997, 202895.5760000004 444847.5610000007, 202899.2630000003 444845.3739999998, 202902.0130000003 444838.7799999993, 202893.716 444838.0920000002, 202893.7010000004 444839.3110000007, 202882.1229999997 444838.9049999993, 202881.716 444846.6549999993))"
589,2006202603674447635000000000,역삼동 618-11 제1종근린생활시설,주건축물제1동,2,1,1168010100106180011,334.34,966.55,669.8,10.9,21,03000,49.92,94.08,100225231,20131216,20201113,0,0,B00100000008X4N0A,,,,1168010100106140024022282,18945,11680,"POLYGON ((202611.5870000003 444761.3460000008, 202607.8839999996 444755.8149999995, 202601.1339999996 444760.3460000008, 202601.6030000001 444761.0649999995, 202595.7429999998 444764.8149999995, 202600.0559999999 444771.034, 202607.0719999997 444766.8460000008, 202605.9309999999 444765.034, 202611.5870000003 444761.3460000008))"
590,1986202281224446592600000000,,,2,1,1168010100106010025,109.8,326.76,0.0,0.0,11,02000,0.0,0.0,21678,19861119,20170621,0,0,B00100000008X4MNW,,,,1168010100106010025022640,19307,11680,"POLYGON ((202289.6610000003 444656.4130000006, 202276.5360000003 444651.6940000001, 202272.818 444662.0690000001, 202285.8490000004 444666.8819999993, 202289.6610000003 444656.4130000006))"
591,2002202628504445400500000000,,,2,1,1168010100106230019,137.68,438.6,286.5,8.75,21,03000,48.06,94.59,10115,20020315,20200424,0,1,B00100000000SN7PP,,,,1168010100106230019000001,19353,11680,"POLYGON ((202639.2400000002 444538.9379999992, 202636.3190000001 444534.5629999992, 202633.5690000001 444534.3129999992, 202627.5690000001 444538.5319999997, 202624.1310000001 444533.4690000005, 202618.4749999996 444537.2819999997, 202625.9900000002 444548.3760000002, 202639.2400000002 444538.9379999992))"
592,1988202288214445793700000000,,,2,1,1168010100108110012,115.86,292.87,218.8,7.85,11,04000,52.95,85.73,21882,19880915,20171023,0,1,B00100000000SQB07,,,,1168010100108110012022878,18436,11680,"POLYGON ((202291.3640000001 444586.5069999993, 202295.426 444575.6620000005, 202290.8789999997 444573.9120000005, 202290.551 444574.568, 202285.2070000004 444572.6630000006, 202283.801 444576.4130000006, 202283.051 444576.0999999996, 202280.7539999997 444582.2569999993, 202291.3640000001 444586.5069999993))"
593,1981202457024446752700000000,,,2,1,1168010100106150045,152.85,408.95,382.6,7.5,11,03000,39.95,79.63,10420,19811027,20201215,0,0,B00100000000SLHRZ,,,,1168010100106150045022583,18444,11680,"POLYGON ((202454.5700000003 444684.5360000003, 202462.1160000004 444679.0669999998, 202463.2410000004 444679.6610000003, 202467.2570000002 444676.4409999996, 202463.4759999998 444670.7540000007, 202461.6950000003 444671.5979999993, 202457.9910000004 444666.2860000003, 202447.335 444673.4419999998, 202454.5700000003 444684.5360000003))"
