,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
919,1994204741634447408300000000,새솔빌딩,,7,2,1168010600108910050,251.43,1998.15,431.7,25.02,21,04000,58.24,325.62,6294,19940930,20200414,0,0,B00100000000ST3PR,,,,1168010600108910050012325,19461,11680,"POLYGON ((204751.8700000001 444733.9049999993, 204739.6200000001 444728.6549999993, 204731.9790000003 444747.4989999998, 204732.6509999996 444748.5610000007, 204743.074 444753.1239999998, 204751.8700000001 444733.9049999993))"
920,1989204499174448610200000000,,,1,0,1168010500101420031,110.4,110.4,0.0,0.0,11,03000,0.0,0.0,19789,19890511,20170324,0,0,B00100000000SSZEC,,,,1168010500101420031017016,18900,11680,"POLYGON ((204506.7450000001 444859.3790000007, 204494.8229999999 444854.8159999996, 204491.7290000003 444862.6290000007, 204503.2450000001 444867.2850000001, 204506.7450000001 444859.3790000007))"
921,1990204430954445461800000000,,,6,1,1168010600108970015,235.8,1720.08,474.7,20.45,21,04000,49.67,298.72,10056,19900730,20170302,0,0,B00100000000ST436,,,,1168010600108970015000001,19470,11680,"POLYGON ((204439.943 444539.2829999998, 204429.301 444534.784, 204422.0049999999 444553.1899999995, 204432.5839999998 444557.5649999995, 204439.943 444539.2829999998))"
922,0000203395604444351800000000,샘 모텔,,8,1,1168010100106780030,197.8,1688.71,331.4,23.2,21,15000,59.69,438.58,12816,,20191025,0,0,B00100000000SM8UU,,,,1168010100106780030027301,19131,11680,"POLYGON ((203405.7139999997 444432.7359999996, 203391.2450000001 444426.6750000007, 203389.3700000001 444431.2379999999, 203387.3540000003 444430.4560000002, 203385.3540000003 444435.3310000002, 203386.182 444435.8000000007, 203385.5259999996 444437.3619999997, 203401.2920000004 444443.8619999997, 203405.7139999997 444432.7359999996))"
923,1984203094764444406700000000,민승빌딩,,4,1,1168010100106410013,221.24,1050.72,449.3,12.9,21,03000,49.24,175.23,20656,19841222,20210218,0,0,B00100000000SLL0C,,,,1168010100106410013023269,19498,11680,"POLYGON ((203101.4299999997 444433.8039999995, 203091.3210000005 444430.398, 203085.2580000004 444445.4930000007, 203098.8210000005 444450.8039999995, 203103.8049999997 444437.7420000006, 203100.4919999996 444436.4289999995, 203101.4299999997 444433.8039999995))"
924,1993203740964442892000000000,,,3,1,1168010100107210020,692.43,1361.81,1758.4,12.1,21,19000,39.38,68.14,10529,19930121,20200627,0,0,B00100000000SL0H8,,,,1168010100107210021026383,19500,11680,"POLYGON ((203752.1359999999 444272.4800000004, 203751.8550000004 444271.8859999999, 203751.5580000002 444271.3859999999, 203750.4800000004 444271.0419999994, 203749.5889999997 444271.3859999999, 203748.7769999998 444272.3540000003, 203743.2139999997 444270.0120000001, 203742.7920000004 444270.1370000001, 203742.1670000004 444270.4179999996, 203729.7769999998 444304.4179999996, 203729.8080000002 444304.8239999991, 203730.1830000002 444305.4179999996, 203738.7609999999 444308.6679999996, 203739.3080000002 444308.4800000004, 203739.8389999997 444307.9179999996, 203752.2920000004 444273.0109999999, 203752.1359999999 444272.4800000004))"
925,1993204263974448692600000000,덕우빌딩,,7,2,1168010500101400028,483.44,4586.55,971.4,29.1,21,14000,49.77,322.06,16018,19931202,20200905,0,0,B00100000000SOGFP,,,,1168010500101400028017007,19514,11680,"POLYGON ((204277.6339999996 444863.1640000008, 204258.3679999998 444855.3509999998, 204250.6189999999 444875.6329999994, 204269.1969999997 444883.1640000008, 204277.6339999996 444863.1640000008))"
926,2001203882464443590200000000,현대 까르띠에710 102동,102,25,1,1168010100107100000,371.85,8744.81,0.0,69.75,21,02000,0.0,0.0,2154,20011109,20170125,0,0,B00100000000SS1GF,,,,1168010100107100000000002,19524,11680,"POLYGON ((203894.3880000003 444370.7599999998, 203894.8720000004 444369.5099999998, 203895.7630000003 444369.8849999998, 203900.0760000004 444358.2599999998, 203869.5760000004 444346.9470000006, 203865.1380000003 444358.5409999993, 203866.3260000004 444359.0099999998, 203865.9510000004 444359.9159999993, 203877.8260000004 444364.4470000006, 203877.4040000001 444365.4790000003, 203882.0599999996 444367.2599999998, 203882.5439999998 444366.1970000006, 203894.3880000003 444370.7599999998))"
927,2008204692564449699500000000,삼성타워,,11,1,1168010500101430024,212.86,1992.09,357.6,34.8,21,14000,59.52,495.75,100188868,20081208,20170212,0,0,B00100000000ST3MO,,,,1168010500101430024016948,18331,11680,"POLYGON ((204696.6339999996 444979.7469999995, 204702.8559999997 444963.6679999996, 204696.0460000001 444961.2129999995, 204694.8109999998 444964.3420000002, 204689.7139999997 444962.3289999999, 204689.3609999996 444963.6429999992, 204686.3729999997 444962.4419999998, 204681.9589999998 444974.068, 204696.6339999996 444979.7469999995))"
928,1991203277214442290300000000,,,11,2,1168010100107170000,6800.42,49786.89,0.0,0.0,21,14000,0.0,0.0,4954,19911001,20140930,0,0,B00100000000REAOH,,,,1168010100107170000023571,17609,11680,"POLYGON ((203282.5700000003 444250.5810000002, 203282.6320000002 444250.4250000007, 203297.6310000001 444213.6429999992, 203296.4119999995 444213.0179999992, 203296.8650000002 444211.6740000006, 203297.2249999996 444211.6109999996, 203300.8650000002 444202.1740000006, 203300.6160000004 444201.3619999997, 203295.7400000002 444199.4869999997, 203282.7249999996 444194.4869999997, 203277.5690000001 444192.5179999992, 203276.8499999996 444192.7990000006, 203274.2869999995 444199.4879999999, 203273.1310000001 444202.5500000007, 203273.3810000001 444202.7689999994, 203272.8190000001 444203.9250000007, 203271.3030000003 444203.4879999999, 203259.5060000001 444234.3939999994, 203259.6310000001 444234.8000000007, 203260.5690000001 444235.2060000002, 203260.0060000001 444236.8000000007, 203259.7089999998 444236.8619999997, 203256.2249999996 444246.5189999994, 203260.2869999995 444247.9560000002, 203258.6310000001 444253.0810000002, 203260.2719999999 444253.7689999994, 203261.3509999998 444256.3310000002, 203260.7570000002 444258.2060000002, 203262.648 444258.8000000007, 203261.7570000002 444260.8310000002, 203263.71 444261.7060000002, 203263.1789999995 444263.4250000007, 203264.835 444264.1439999994, 203264.4289999995 444265.7689999994, 203274.835 444269.7060000002, 203275.5070000002 444268.9250000007, 203280.6789999995 444255.2689999994, 203282.5700000003 444250.5810000002))"
929,1993202769744439636100000000,,,3,1,1168010100108230012,333.9,949.44,954.2,12.0,21,04000,34.99,91.95,7975,19931214,20170126,0,0,B001000000012UIB4,,,,1168010100108230012028079,17644,11680,"POLYGON ((202774.5609999998 443976.0559999999, 202775.1069999998 443974.6500000004, 202775.2170000002 443974.6500000004, 202775.3260000004 443974.6500000004, 202775.4359999998 443974.6500000004, 202775.5449999999 443974.6500000004, 202775.7640000004 443974.6190000009, 202775.983 443974.5559999999, 202776.2010000004 443974.4930000007, 202776.4199999999 443974.4309999999, 202776.6540000001 443974.3059999999, 202776.7640000004 443974.2119999994, 202782.3569999998 443960.7750000004, 202782.3569999998 443960.5559999999, 202782.3420000002 443960.3369999994, 202782.3569999998 443960.1190000009, 202782.3420000002 443959.9000000004, 202782.1540000001 443959.6809999999, 202781.9979999997 443959.4619999994, 202781.8569999998 443959.2440000009, 202781.7790000001 443959.1190000009, 202781.6699999999 443959.0869999994, 202773.9979999997 443956.2440000009, 202762.9670000002 443951.8369999994, 202761.2170000002 443956.2440000009, 202756.9040000001 443967.0559999999, 202757.3109999998 443967.7119999994, 202762.3420000002 443969.8680000007, 202762.4670000002 443969.5559999999, 202772.8420000002 443973.9000000004, 202772.4199999999 443975.0559999999, 202774.5609999998 443976.0559999999))"
930,0000204237784447971000000000,,,0,0,1168010500101110114,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B0010000000BOB9JG,,,,,18005,11680,"POLYGON ((204239.1320000002 444796.0079999994, 204237.4759999998 444795.3829999994, 204236.3360000001 444798.1640000008, 204238.2580000004 444798.7579999994, 204239.1320000002 444796.0079999994))"
931,1998204634284447547200000000,,,7,2,1168010600108900026,186.55,1347.92,311.0,21.41,21,14000,59.98,336.19,23269,19980116,20170127,0,0,B00100000000STKSC,,,,1168010600108900026014546,17991,11680,"POLYGON ((204634.5729999999 444766.0629999992, 204636.1670000004 444762.3129999992, 204636.4790000003 444762.4069999997, 204639.3389999997 444755.0319999997, 204641.7290000003 444748.9069999997, 204640.9479999999 444748.5629999992, 204641.7450000001 444746.0319999997, 204634.0880000005 444742.7200000007, 204629.1979999999 444755.0319999997, 204626.057 444762.9379999992, 204632.5729999999 444766.0319999997, 204632.9790000003 444765.3450000007, 204634.5729999999 444766.0629999992))"
932,1988202913114442848800000000,,,4,1,1168010100106450021,248.53,1105.16,464.9,10.75,21,04000,53.46,167.42,19845,19880720,20200701,0,0,B00100000000SMTI4,,,,1168010100106450021023576,18374,11680,"POLYGON ((202925.0350000001 444283.6500000004, 202905.0350000001 444276.0869999994, 202901.0980000002 444285.9940000009, 202921.2390000001 444293.7440000009, 202925.0350000001 444283.6500000004))"
933,2003203446564444985300000000,,,12,3,1168010100106770013,203.82,2785.91,340.3,33.35,21,15000,59.89,599.92653,6841,20031224,20200212,0,0,B00100000000SNAQT,,,,1168010100106770013027221,18376,11680,"POLYGON ((203456.6679999996 444493.8619999997, 203442.7149999999 444488.0800000001, 203436.2620000001 444503.4240000006, 203450.8710000003 444508.7050000001, 203456.6679999996 444493.8619999997))"
934,1999203256484444362700000000,GS타워,,38,6,1168010100106790000,6780.98,141551.69,9455.2,166.85,42,14000,71.72,961.91,16980,19990831,20200930,0,0,B00100000000SLFFL,,,,1168010100106790001026822,17959,11680,"POLYGON ((203238.3530000001 444435.9580000006, 203230.1509999996 444458.5209999997, 203232.8229999999 444459.3959999997, 203232.2439999999 444461.3019999992, 203238.1509999996 444463.3959999997, 203238.0259999996 444463.8330000006, 203259.1189999999 444471.6769999992, 203263.6509999996 444460.7400000002, 203263.9479999999 444460.8650000002, 203264.1509999996 444460.8330000006, 203264.2599999998 444460.7709999997, 203266.432 444456.8330000006, 203276.1189999999 444435.8320000004, 203279.7120000003 444428.0820000004, 203281.4000000004 444423.9260000009, 203281.5250000004 444423.4260000009, 203281.4309999999 444423.3949999996, 203281.3219999997 444423.3629999999, 203280.9929999998 444423.6140000001, 203279.1189999999 444422.8629999999, 203282.7120000003 444413.5199999996, 203282.8679999998 444413.1129999999, 203282.7429999998 444413.0510000009, 203251.0089999996 444401.1459999997, 203238.3530000001 444435.9580000006))"
935,2003204977664447665400000000,이비스서울 호텔,이비스서울 호텔,14,6,1168010600108930001,926.45,17842.04,1559.6,50.05,21,15000,59.4,699.89,19405,20030829,20181006,0,0,B00100000000WB1RD,,,,1168010600108930001027009,18052,11680,"POLYGON ((204998.3619999997 444759.8039999995, 204987.3480000002 444755.2489999998, 204969.0180000002 444747.6710000001, 204966.2029999997 444754.8129999992, 204967.4450000003 444755.2379999999, 204967.7659999998 444755.3479999993, 204967.4450000003 444756.0810000002, 204965.233 444755.2369999997, 204963.8449999997 444754.7070000004, 204963.6310000001 444755.2359999996, 204956.5389999999 444772.7400000002, 204987.7999999998 444785.5590000004, 204998.3619999997 444759.8039999995))"
936,1985205447984449482000000000,,,3,1,1168010600109500002,142.57,573.44,285.3,9.0,21,03000,49.97,142.6,13572,19851219,20170211,0,0,B00100000000WAPFO,,,,1168010600109500002012150,18054,11680,"POLYGON ((205458.2850000001 444948.5510000009, 205440.4879999999 444941.2709999997, 205437.7379999999 444947.9590000007, 205455.5360000003 444955.0830000006, 205458.2850000001 444948.5510000009))"
937,1990202911134443354700000000,,,2,1,1168010100106450027,83.03,249.74,196.3,7.9,11,01000,42.3,84.6,20253,19900406,20170307,0,0,B00100000000SPGNY,,,,1168010100106450027023479,17081,11680,"POLYGON ((202918.818 444334.3059999999, 202906.4579999996 444329.4949999992, 202903.2549999999 444336.557, 202916.0829999996 444341.4619999994, 202918.818 444334.3059999999))"
938,2002204617184445752800000000,,,5,0,1168010600108960030,158.52,604.27,264.7,13.1,21,02000,59.89,228.28,8223,20020502,20170315,0,0,B00100000000ST4FI,,,,1168010600108960030012589,17104,11680,"POLYGON ((204625.9919999996 444570.875, 204615.7560000001 444566.6559999995, 204615.085 444567.75, 204614.1320000002 444567.5, 204613.7879999997 444567.6559999995, 204613.2560000001 444567.375, 204608.8039999995 444577.9059999995, 204608.1950000003 444579.4059999995, 204608.8039999995 444579.6559999995, 204620.6169999996 444584.4059999995, 204625.9919999996 444570.875))"
939,1993204643064446026100000000,,다가구용단독주택(8가구),3,1,1168010600108960038,146.96,471.68,253.1,10.5,21,01000,58.06,139.39,14580,19931229,20200425,0,0,B00100000000STOVJ,,,,1168010600108960038012533,17411,11680,"POLYGON ((204646.1320000002 444610.8440000005, 204651.0389999999 444599.2180000003, 204639.5860000001 444594.6559999995, 204637.7889999999 444598.875, 204638.4289999995 444599.1870000008, 204637.4450000003 444601.1870000008, 204636.7889999999 444600.9370000008, 204635.398 444605.0309999995, 204635.8039999995 444605.1870000008, 204635.5539999995 444605.875, 204646.1320000002 444610.8440000005))"
940,1991202931874442944700000000,,,4,1,1168010100106450020,224.17,1061.63,414.9,15.15,21,04000,54.03,199.98,4497,19910916,20190824,0,0,B00100000000SMVWK,,,,1168010100106450020023561,17435,11680,"POLYGON ((202934.7539999997 444286.9619999994, 202925.5669999998 444285.8369999994, 202924.0980000002 444301.0869999994, 202938.3799999999 444302.5559999999, 202940.1600000001 444289.2750000004, 202934.7699999996 444288.4000000004, 202934.7539999997 444286.9619999994))"
941,1993203424714444900800000000,,,5,2,1168010100106770012,272.53,1781.11,515.0,20.0,21,04000,52.92,232.88,18015,19931014,20200530,0,0,B00100000000SMQSB,,,,1168010100106770012023138,17755,11680,"POLYGON ((203427.0899999999 444499.9250000007, 203427.5429999996 444499.1439999994, 203429.5429999996 444499.7990000006, 203434.9649999999 444485.2050000001, 203420.9019999998 444479.9869999997, 203420.3550000004 444481.3300000001, 203419.4950000001 444480.9550000001, 203415.1679999996 444492.5189999994, 203415.9340000004 444492.8939999994, 203415.3720000004 444494.3629999999, 203416.4340000004 444494.8000000007, 203416.1529999999 444495.8310000002, 203427.0899999999 444499.9250000007))"
942,1984203019904441303000000000,,,5,1,1168010100107360037,162.5,883.85,280.4,16.6,21,04000,57.95,239.24,10478,19841015,20200425,0,0,B001000000012UDH5,,,,1168010100107360037023852,17471,11680,"POLYGON ((203025.2209999999 444126.0529999994, 203016.1430000002 444122.4590000007, 203012.1430000002 444131.4590000007, 203011.7209999999 444133.3969999999, 203024.1749999998 444138.1469999999, 203025.2060000002 444135.2090000007, 203028.0499999998 444127.1469999999, 203025.2209999999 444126.0529999994))"
943,1988205073834451304900000000,,,3,1,1168010500101580006,108.78,450.6,182.4,1.56,21,04000,59.64,178.91,22846,19881222,20170228,0,0,B00100000000WAXBS,,,,1168010500101580006016869,17165,11680,"POLYGON ((205080.7070000004 445127.0590000004, 205071.1289999997 445123.4969999995, 205070.9570000004 445123.591, 205066.9730000002 445133.841, 205076.5659999996 445137.6219999995, 205080.7070000004 445127.0590000004))"
944,0000202965604440451000000000,,,0,0,1168010100107350035,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B001000000012UXGO,,,,1168010100107350035024047,17492,11680,"POLYGON ((202972.3760000002 444041.9279999994, 202962.6109999996 444038.4910000004, 202958.8140000002 444048.3660000004, 202968.6730000004 444051.6469999999, 202972.3760000002 444041.9279999994))"
945,1992204986274450313100000000,하이브로빌딩,,15,6,1168010500101570033,676.76,14604.0,1136.9,61.4,21,14000,59.53,883.8,23239,19920725,20201121,0,0,B00100000000WB1SE,,,,1168010500101570033016909,17501,11680,"POLYGON ((205002.0489999996 445019.6840000004, 204983.1579999998 445011.4350000005, 204972.1430000002 445037.1229999997, 204976.267 445038.9350000005, 204973.517 445045.7479999997, 204988.1270000003 445052.1539999992, 205002.0489999996 445019.6840000004))"
946,0000203861874444421000000000,,,0,0,1168010100107060019,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,17206,11680,"POLYGON ((203851.9670000002 444451.7919999994, 203855.9050000003 444448.8859999999, 203858.9979999997 444450.0419999994, 203860.1859999998 444447.4480000008, 203875.4670000002 444437.6980000008, 203871.6859999998 444431.6980000008, 203847.108 444447.4480000008, 203850.4050000003 444450.0730000008, 203851.9670000002 444451.7919999994))"
947,1991204532224448748600000000,,,4,1,1168010500101420028,148.71,717.58,296.1,15.0,21,04000,50.22,195.19,8640,19910920,20170324,0,0,B00100000000STBT4,,,,1168010500101420028017008,17213,11680,"POLYGON ((204540.199 444871.7540000007, 204528.4019999998 444867.0979999993, 204524.1210000003 444877.8790000007, 204536.199 444882.6600000001, 204540.199 444871.7540000007))"
948,1995203894734447244700000000,,,5,1,1168010100107040029,121.72,655.93,229.7,15.1,21,04000,52.99,223.84,3785,19950306,20170224,0,0,B00100000000SLARS,,,,1168010100107040029022425,18146,11680,"POLYGON ((203901.3940000003 444728.9499999993, 203898.5820000004 444717.6070000008, 203888.9879999999 444719.8249999993, 203888.1600000001 444721.1380000003, 203890.9570000004 444731.2939999998, 203901.3940000003 444728.9499999993))"
949,1986203356254443119300000000,,,5,1,1168010100107180000,189.54,1118.28,0.0,0.0,21,04000,0.0,0.0,3467,19860120,20200423,0,0,B00100000000SM956,,,,1168010100107180000023519,18151,11680,"POLYGON ((203358.227 444321.5490000006, 203364.7580000004 444304.7369999997, 203356.2740000002 444301.2990000006, 203353.0080000004 444309.5490000006, 203350.0710000005 444308.5490000006, 203349.1639999999 444308.4550000001, 203348.1179999998 444309.0490000006, 203347.8830000004 444309.5800000001, 203347.8990000002 444310.3619999997, 203348.0710000005 444310.7990000006, 203348.4460000005 444311.1119999997, 203349.0549999997 444311.3929999992, 203350.0080000004 444311.3619999997, 203349.1799999997 444313.7990000006, 203348.7110000001 444313.8929999992, 203348.3990000002 444314.1109999996, 203348.3669999996 444314.5490000006, 203348.3669999996 444314.8300000001, 203351.102 444320.0179999992, 203356.3679999998 444322.1740000006, 203357.0389999999 444322.3300000001, 203357.4299999997 444322.3300000001, 203358.227 444321.5490000006))"
950,0000204352964448723800000000,,,0,0,1168010500101410009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SUG0G,,,,,18156,11680,"POLYGON ((204357.4939999999 444870.1630000006, 204351.3059999999 444867.4130000006, 204351.2439999999 444867.6009999998, 204348.4630000005 444874.6940000001, 204351.2280000001 444875.8819999993, 204354.5880000005 444877.3190000001, 204357.4939999999 444870.1630000006))"
951,1988204502764445855900000000,남양빌딩,,6,1,1168010600108960000,133.2,922.16,266.7,18.2,21,04000,49.94,285.55,14985,19880831,20200425,0,0,B00100000000ST5GK,,,,1168010600108960000012567,17542,11680,"POLYGON ((204507.5060000001 444580.3770000003, 204499.6780000003 444577.1579999998, 204494.8660000004 444589.1270000003, 204506.1629999997 444593.9079999998, 204510.5530000003 444582.5639999993, 204507.21 444581.3139999993, 204507.5060000001 444580.3770000003))"
952,2002202745684442834400000000,,,5,1,1168010100106360031,185.31,941.28,317.3,19.6,21,02000,58.4,242.22,11195,20020123,20210115,0,0,B00100000000SR737,,,,1168010100106360031026200,17236,11680,"POLYGON ((202755.034 444280.0590000004, 202744.0810000002 444275.1530000009, 202743.9409999996 444275.6219999995, 202742.3779999996 444274.8399999999, 202741.4409999996 444277.2780000009, 202739.9249999998 444276.5899999999, 202736.159 444286.9030000009, 202750.4249999998 444292.3090000004, 202755.034 444280.0590000004))"
953,1982202954694443576900000000,가동,가,2,1,1168010100106440000,218.81,667.01,0.0,0.0,11,02000,0.0,0.0,2090,19820914,20170316,0,0,B00100000000SR3XX,,,,1168010100106440000023433,17263,11680,"POLYGON ((202968.8339999998 444354.1500000004, 202941.7860000003 444351.0869999994, 202940.8969999999 444361.5250000004, 202967.6469999999 444364.1180000007, 202968.8339999998 444354.1500000004))"
954,0000203329974441239600000000,,,0,0,1168010100107260000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,18202,11680,"POLYGON ((203331.4270000001 444123.0789999999, 203329.318 444122.3599999994, 203328.5829999996 444124.8289999999, 203330.5360000003 444125.6420000009, 203331.4270000001 444123.0789999999))"
955,1996205125414447605800000000,,,4,1,1168010600109580000,138.42,605.82,234.5,11.15,11,01000,59.03,200.47,19648,19960531,20191127,0,0,B00100000000WB75W,,,,1168010600109580000012304,17568,11680,"POLYGON ((205128.8109999998 444755.3359999992, 205123.9680000003 444753.2740000002, 205123.4050000003 444754.3990000002, 205120.5140000004 444753.7430000007, 205119.858 444755.3359999992, 205117.5930000003 444760.8369999994, 205119.9519999996 444761.7740000002, 205118.7019999996 444764.7430000007, 205128.7960000001 444768.7740000002, 205133.6390000004 444757.3680000007, 205128.8109999998 444755.3359999992))"
956,1991204515214445507300000000,,,5,1,1168010600108960002,150.57,878.44,309.3,15.8,21,04000,48.68,212.61,4176,19910110,20201030,0,0,B00100000000ST7GM,,,,1168010600108960002012651,17569,11680,"POLYGON ((204523.3020000001 444547.2819999997, 204511.3339999998 444542.3760000002, 204510.1150000002 444545.0010000002, 204510.3799999999 444545.3760000002, 204507.5990000004 444551.4389999993, 204509.2240000004 444552.4379999992, 204508.2549999999 444555.2520000003, 204519.0060000001 444559.0010000002, 204523.3020000001 444547.2819999997))"
957,1987202917934443936200000000,,,2,1,1168010100106450004,45.84,137.52,93.9,6.6,11,01000,48.82,97.64,6490,19870624,20170718,0,0,B00100000000SMWZO,,,,1168010100106450004023371,17571,11680,"POLYGON ((202923.2869999995 444396.557, 202917.6469999999 444387.7129999995, 202912.5690000001 444390.2760000005, 202918.2089999998 444399.7440000009, 202923.2869999995 444396.557))"
958,2003204650604446232100000000,보성빌딩,,5,1,1168010600108960042,159.94,774.22,267.4,15.5,21,04000,59.81,220.61,24334,20030905,20180825,0,0,B00100000000STKZJ,,,,1168010600108960042027075,17792,11680,"POLYGON ((204659.2429999998 444620.4690000005, 204646.3039999995 444615.1870000008, 204641.915 444625.8440000005, 204654.9299999997 444631.3120000008, 204659.2429999998 444620.4690000005))"
959,2003202766924440406200000000,823-2,823-2,1,1,1168010100108230002,0.0,0.0,577.7,0.0,21,16000,0.0,0.0,,20030513,20110207,0,0,B001000000012V6AR,,,,1168010100108230002000001,17814,11680,"POLYGON ((202756.5619999999 444027.6809999999, 202756.4519999996 444027.6809999999, 202751.7960000001 444040.5879999995, 202780.6399999997 444051.7430000007, 202783.9680000003 444043.1190000009, 202783.9989999998 444042.9930000007, 202762.2960000001 444034.7750000004, 202762.1869999999 444034.6809999999, 202763.7019999996 444030.0250000004, 202756.5619999999 444027.6809999999))"
960,2004204495244446993000000000,선릉역대우아이빌,,13,5,1168010600108900049,1075.57,18617.85,1799.8,39.9,21,14000,59.76,694.91,8659,20040428,20171111,0,0,B00100000000SUBS4,,,,1168010600108900049027332,17294,11680,"POLYGON ((204519.8679999998 444719.034, 204526.852 444699.9389999993, 204472.0539999995 444678.9719999991, 204464.1009999998 444699.284, 204501.5240000002 444713.6280000005, 204502.1179999998 444712.2530000005, 204519.8679999998 444719.034))"
961,2003203470334441718800000000,,,4,1,1168010100107250021,247.85,1059.49,519.9,13.9,21,04000,47.67,147.51,23802,20031231,20170829,0,0,B001000000012VIOI,,,,1168010100107250021027242,17576,11680,"POLYGON ((203472.773 444182.5150000006, 203473.0070000002 444181.8900000006, 203474.21 444182.2650000006, 203480.5539999995 444166.2019999996, 203471.71 444162.7019999996, 203471.6629999997 444162.9519999996, 203467.3509999998 444161.3900000006, 203466.648 444161.1089999992, 203466.5379999997 444161.1710000001, 203466.4450000003 444161.2339999992, 203460.21 444177.6400000006, 203467.335 444180.3900000006, 203472.773 444182.5150000006))"
962,2003204705934446463800000000,백합빌,백합빌,7,1,1168010600108950011,227.13,1425.32,382.7,16.58,21,02000,59.35,300.63,21884,20031103,20170303,0,0,B00100000000ST548,,,,1168010600108950011027128,17318,11680,"POLYGON ((204716.6809999999 444644.7180000003, 204699.4929999998 444637.9680000003, 204694.977 444647.9049999993, 204712.6349999998 444654.8420000002, 204716.6809999999 444644.7180000003))"
963,0000205418134450491100000000,,,0,0,1168010600109450010,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000008X4G14,,,,1168010600109450010000001,18228,11680,"POLYGON ((205433.7400000002 445064.0219999999, 205434.5209999997 445062.3660000004, 205436.7089999998 445063.3969999999, 205440.2709999997 445054.4910000004, 205437.5369999995 445053.2410000004, 205439.6469999999 445049.9910000004, 205401.3949999996 445033.3969999999, 205395.4900000002 445047.8660000004, 205433.7400000002 445064.0219999999))"
964,2008203834004444580500000000,역삼동빌딩,역삼동빌딩,9,1,1168010100107060018,198.57,1975.17,332.8,29.525,21,04000,59.67,537.0,100185148,20080701,20200921,0,0,B00100000000SLDKO,,,,1168010100107060018023225,18234,11680,"POLYGON ((203836.4529999997 444467.2300000004, 203842.6229999997 444450.7919999994, 203839.6239999998 444449.6980000008, 203838.9979999997 444450.9800000004, 203835.7170000002 444449.8870000001, 203834.6859999998 444452.3870000001, 203829.9670000002 444450.9179999996, 203825.3729999997 444463.0429999996, 203836.4529999997 444467.2300000004))"
965,1997203906994447214200000000,,,5,1,1168010100107040030,135.38,634.94,232.7,17.45,21,03000,58.18,219.53,9890,19970130,20190827,0,0,B00100000000SLAQR,,,,1168010100107040030022434,18245,11680,"POLYGON ((203913.9100000001 444725.7939999998, 203911.4879999999 444715.5429999996, 203910.2529999996 444715.8870000001, 203909.8320000004 444714.4489999991, 203909.2220000001 444714.6050000004, 203901.2070000004 444716.4189999998, 203901.5820000004 444717.8570000008, 203900.2539999997 444718.0749999993, 203902.9409999996 444728.5130000003, 203909.2070000004 444726.9499999993, 203913.9100000001 444725.7939999998))"
966,1989203053834444162300000000,대영빌딩,,6,1,1168010100106430008,161.51,839.07,348.3,21.3,21,04000,46.37,196.93,8053,19890725,20200305,0,0,B00100000000SM9CD,,,,1168010100106430008023323,17546,11680,"POLYGON ((203057.8660000004 444408.2109999992, 203056.4289999995 444407.8049999997, 203055.0700000003 444407.9609999992, 203050.1009999998 444409.9920000006, 203045.773 444420.7109999992, 203056.6799999997 444424.8049999997, 203061.1320000002 444414.4930000007, 203059.1320000002 444413.3990000002, 203059.8660000004 444411.2430000007, 203058.71 444410.7430000007, 203057.8660000004 444408.2109999992))"
967,2002203959334447488300000000,,,5,0,1168010100107040064,114.52,414.91,191.2,16.45,21,02000,59.9,217.0,22808,20021211,20170718,0,0,B00100000000SQVZR,,,,1168010100107040064022339,17898,11680,"POLYGON ((203967.1299999999 444749.6989999991, 203961.6919999998 444740.7929999996, 203952.7230000002 444746.5429999996, 203954.5669999998 444749.5429999996, 203952.5360000003 444750.8239999991, 203954.8789999997 444754.6989999991, 203956.2390000001 444756.9179999996, 203959.5980000002 444754.6989999991, 203967.1299999999 444749.6989999991))"
